,date,problem,citationIssued,personSearch,vehicleSearch,preRace,race,gender,lat,long,policePrecinct,neighborhood
15542,2017-02-28 11:34:22,traffic,,NO,NO,Black,East African,Female,44.91958696,-93.28509633,5,Tangletown
15543,2017-02-28 11:37:26,traffic,,NO,NO,White,White,Female,44.91958696,-93.28509633,5,Tangletown
15544,2017-02-28 11:41:50,suspicious,,NO,NO,Unknown,Native American,Male,44.96436,-93.28798,1,Loring Park
15545,2017-02-28 11:42:00,traffic,,NO,NO,White,White,Female,44.91961697,-93.28119704,5,King Field
15548,2017-02-28 11:49:18,traffic,,NO,NO,Unknown,White,Female,45.00369,-93.28952,4,Hawthorne
15549,2017-02-28 11:50:22,traffic,,NO,NO,Unknown,Black,Female,44.98933504,-93.30196117,4,Near - North
15550,2017-02-28 11:54:42,traffic,,NO,NO,Unknown,East African,Male,44.96091,-93.26257,3,Ventura Village
15551,2017-02-28 11:55:11,traffic,,NO,NO,White,White,Female,44.91960579,-93.28249408,5,King Field
15552,2017-02-28 11:59:23,traffic,,NO,NO,White,White,Female,44.91957924,-93.28639579,5,King Field
15555,2017-02-28 12:07:33,traffic,,NO,NO,White,White,Male,44.91957924,-93.28639579,5,King Field
15557,2017-02-28 12:09:15,traffic,,NO,NO,Black,Black,Male,44.99914,-93.28799,4,Hawthorne
15558,2017-02-28 12:09:41,traffic,,NO,NO,Unknown,Black,Male,44.95912,-93.26257,3,Phillips West
15559,2017-02-28 12:14:23,traffic,,NO,NO,White,White,Female,44.91960579,-93.28249408,5,King Field
15560,2017-02-28 12:19:51,traffic,,NO,NO,White,White,Male,44.91962297,-93.27989911,5,King Field
15561,2017-02-28 12:22:29,suspicious,,YES,NO,Black,Black,Male,44.96458464,-93.27529178,5,Steven's Square - Loring Heights
15562,2017-02-28 12:25:39,traffic,,NO,NO,White,White,Male,44.91956983,-93.28769512,5,Tangletown
15563,2017-02-28 12:25:51,suspicious,,NO,NO,Unknown,Black,Female,44.95913,-93.25237,3,Ventura Village
15564,2017-02-28 12:26:13,suspicious,,YES,NO,Black,Black,Male,44.96271,-93.26108,3,Ventura Village
15565,2017-02-28 12:29:00,traffic,,NO,NO,Unknown,Black,Male,44.99914,-93.28799,4,Hawthorne
15566,2017-02-28 12:32:06,traffic,,NO,NO,White,White,Female,44.91957924,-93.28639579,5,King Field
15567,2017-02-28 12:32:24,traffic,,NO,NO,Unknown,Black,Female,45.01856,-93.29559,4,Folwell
15568,2017-02-28 12:40:49,traffic,,NO,NO,White,White,Female,44.91958696,-93.28509633,5,Tangletown
15570,2017-02-28 12:54:36,traffic,,NO,NO,Black,Black,Male,45.00486,-93.30114,4,Jordan
15571,2017-02-28 12:59:25,traffic,,NO,NO,Unknown,Black,Male,45.01677712,-93.25167191,2,Columbia Park
15572,2017-02-28 13:00:23,suspicious,,NO,NO,Native American,Unknown,Male,44.97938063,-93.3083336,4,Harrison
15573,2017-02-28 13:02:37,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.00862118,-93.28925999,4,Hawthorne
15574,2017-02-28 13:07:11,traffic,,NO,NO,Unknown,White,Female,45.01586846,-93.24734023,2,Audubon Park
15575,2017-02-28 13:11:47,traffic,,NO,NO,Unknown,Black,Male,45.01217562,-93.24645581,2,Windom Park
15576,2017-02-28 13:28:25,traffic,,NO,YES,Black,Black,Male,45.0203,-93.28651,4,McKinley
15577,2017-02-28 13:32:20,suspicious,,NO,NO,Other,Other,Male,44.95822612,-93.2600332,3,Midtown Phillips
15578,2017-02-28 13:33:56,suspicious,,NO,NO,White,White,Male,44.95912,-93.29565,5,East Isles
15579,2017-02-28 13:37:52,traffic,,NO,NO,White,White,Male,44.94579493,-93.27793241,5,Lyndale
15580,2017-02-28 13:40:28,suspicious,,NO,NO,Black,Black,Male,44.96986308,-93.28008046,1,Loring Park
15582,2017-02-28 14:08:15,traffic,,NO,NO,Unknown,East African,Male,45.00371,-93.29564,4,Jordan
15583,2017-02-28 14:14:19,traffic,,NO,NO,Unknown,Black,Male,44.95096,-93.27791,5,Whittier
15584,2017-02-28 14:22:00,suspicious,,NO,NO,Black,Black,Male,44.96271,-93.25819,3,Ventura Village
15585,2017-02-28 14:25:20,suspicious,,NO,NO,Unknown,White,Male,45.0319213,-93.26356677,2,Columbia Park
15586,2017-02-28 14:31:31,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.93682914,-93.24988586,3,Powderhorn Park
15587,2017-02-28 14:40:03,traffic,,NO,NO,White,White,Female,44.95334138,-93.30090409,5,East Isles
15588,2017-02-28 14:43:09,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.94666,-93.27412,3,Central
15589,2017-02-28 14:43:23,traffic,,NO,NO,White,White,Female,44.95246066,-93.30052952,5,East Isles
15590,2017-02-28 14:44:58,suspicious,,NO,NO,Unknown,White,Male,44.95195,-93.27535,5,Whittier
15591,2017-02-28 14:48:01,traffic,,NO,NO,White,White,Female,44.9536163,-93.30212451,5,East Isles
15592,2017-02-28 14:55:28,suspicious,,NO,NO,White,White,Male,44.94955167,-93.28134598,5,Whittier
15595,2017-02-28 15:08:00,suspicious,,NO,NO,White,White,Female,44.9483555,-93.27730268,5,Lyndale
15596,2017-02-28 15:13:28,suspicious,,NO,NO,Black,Black,Male,44.94834704,-93.27880784,5,Lyndale
15597,2017-02-28 15:32:04,traffic,,NO,NO,Unknown,Black,Female,45.01316755,-93.26388946,2,Bottineau
15599,2017-02-28 15:36:05,suspicious,,NO,NO,Unknown,Black,Female,44.94881103,-93.29827927,5,Lowry Hill East
15600,2017-02-28 15:36:46,traffic,,NO,NO,Unknown,White,Male,45.01315891,-93.26949768,2,Marshall Terrace
15601,2017-02-28 15:38:35,traffic,,YES,NO,Black,Black,Male,44.95463006,-93.27533129,5,Whittier
15602,2017-02-28 15:39:44,traffic,,NO,NO,Unknown,White,Male,44.99523633,-93.2964087,4,Near - North
15603,2017-02-28 15:43:01,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9474742,-93.29829195,5,ECCO
15604,2017-02-28 15:47:30,traffic,,NO,NO,Unknown,White,Female,44.94836,-93.28135,5,Whittier
15605,2017-02-28 15:55:38,suspicious,,NO,NO,Unknown,Black,Male,44.99913516,-93.28682309,4,Near - North
15606,2017-02-28 16:03:18,traffic,,NO,NO,Unknown,Black,Male,44.96271,-93.29052,5,Lowry Hill East
15607,2017-02-28 16:07:23,traffic,,NO,NO,Unknown,White,Female,44.98969,-93.30321,4,Near - North
15609,2017-02-28 16:13:26,traffic,,NO,NO,Unknown,Black,Female,45.01316,-93.24734,2,Audubon Park
15610,2017-02-28 16:18:44,suspicious,,NO,NO,White,White,Female,44.94666,-93.27412,3,Central
15611,2017-02-28 16:24:41,suspicious,,NO,NO,Black,Unknown,Male,44.97774511,-93.26967792,1,Downtown West
15612,2017-02-28 16:31:44,suspicious,,NO,NO,Native American,Native American,Male,44.96180077,-93.2778187,5,Whittier
15613,2017-02-28 16:39:53,traffic,,NO,NO,White,White,Male,44.94835,-93.27538,5,Whittier
15614,2017-02-28 16:43:35,suspicious,,YES,NO,Native American,Native American,Male,44.97938063,-93.3083336,4,Harrison
15615,2017-02-28 16:44:10,suspicious,,NO,NO,Unknown,White,Male,44.94837,-93.24996,3,Powderhorn Park
15616,2017-02-28 16:47:47,suspicious,,NO,NO,Unknown,Native American,Male,44.97144,-93.28691,1,Loring Park
15617,2017-02-28 16:49:02,traffic,,NO,NO,Unknown,White,Male,44.93954,-93.27791,5,Lyndale
15618,2017-02-28 17:01:07,traffic,,NO,NO,Unknown,East African,Male,44.94834,-93.27969,5,Whittier
15619,2017-02-28 17:01:52,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.89345605,-93.3124758,5,Armatage
15620,2017-02-28 17:06:16,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95195274,-93.28616682,5,Whittier
15621,2017-02-28 17:13:02,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01952364,-93.30318241,4,Folwell
15622,2017-02-28 17:13:18,traffic,,NO,NO,Black,Black,Male,44.95553,-93.27277,5,Whittier
15623,2017-02-28 17:14:03,suspicious,,YES,NO,Native American,Native American,Female,44.95779751,-93.24733141,3,East Phillips
15624,2017-02-28 17:20:49,suspicious,,NO,NO,Unknown,Black,Female,44.95827778,-93.27021355,5,Whittier
15626,2017-02-28 17:31:03,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.90439439,-93.27426428,3,Page
15627,2017-02-28 17:36:09,traffic,,NO,NO,Unknown,White,Female,44.95374,-93.27788,5,Whittier
15628,2017-02-28 17:46:30,traffic,,NO,NO,Unknown,Other,Male,44.96179858,-93.279596,5,Whittier
15629,2017-02-28 17:57:11,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.90797579,-93.25372506,3,Hale
15631,2017-02-28 18:06:07,traffic,,NO,NO,Unknown,Black,Female,44.98073,-93.27852,1,North Loop
15633,2017-02-28 18:10:31,traffic,,NO,NO,Unknown,East African,Female,44.94836293,-93.28873705,5,Lowry Hill East
15634,2017-02-28 18:11:12,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.98789,-93.30827,4,Near - North
15635,2017-02-28 18:12:45,traffic,,YES,YES,Unknown,Black,Male,44.99738,-93.28799,4,Near - North
15636,2017-02-28 18:18:36,traffic,,NO,NO,Unknown,White,Female,44.95284304,-93.28806046,5,Whittier
15637,2017-02-28 18:21:45,suspicious,,NO,NO,White,White,Male,44.98579,-93.27895,1,North Loop
15639,2017-02-28 18:35:48,traffic,,YES,YES,Unknown,Black,Male,44.99913277,-93.28529706,4,Hawthorne
15641,2017-02-28 18:39:48,suspicious,,NO,NO,Unknown,Unknown,Male,44.9440796,-93.26897652,3,Central
15642,2017-02-28 18:43:29,traffic,,YES,YES,Unknown,Black,Male,45.01863661,-93.30508688,4,Folwell
15643,2017-02-28 18:44:48,traffic,,NO,YES,Unknown,Black,Female,44.94837,-93.24741,3,Powderhorn Park
15644,2017-02-28 19:31:01,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01047414,-93.24098346,2,Windom Park
15645,2017-02-28 19:37:56,suspicious,,NO,NO,White,White,Male,45.00635,-93.2631,2,Holland
15646,2017-02-28 19:41:27,suspicious,,NO,NO,Unknown,Native American,Female,44.94655,-93.2563,3,Powderhorn Park
15648,2017-02-28 19:56:30,traffic,,NO,NO,Unknown,Black,Female,44.9572173,-93.24485196,3,East Phillips
15649,2017-02-28 20:07:10,traffic,,NO,NO,Unknown,Black,Male,44.99876013,-93.30758009,4,Willard - Hay
15651,2017-02-28 20:18:03,traffic,,NO,NO,Unknown,Black,Male,44.99577428,-93.30444715,4,Willard - Hay
15654,2017-02-28 20:30:57,traffic,,NO,NO,Unknown,Black,Female,45.00024,-93.28494,4,Hawthorne
15657,2017-02-28 20:44:51,suspicious,,NO,NO,White,White,Male,45.00363907,-93.22883412,2,Northeast Park
15658,2017-02-28 20:51:52,traffic,,NO,NO,White,White,Male,45.00149,-93.29105,4,Hawthorne
15659,2017-02-28 20:53:07,traffic,,NO,NO,Unknown,Black,Male,45.01322506,-93.30520702,4,Folwell
15660,2017-02-28 20:59:03,traffic,,NO,NO,Unknown,Black,Female,45.00595946,-93.29621363,4,Jordan
15661,2017-02-28 21:08:44,traffic,,NO,NO,Unknown,Native American,Male,45.0315,-93.28803,4,Camden Industrial
15662,2017-02-28 21:09:19,traffic,,NO,NO,Unknown,White,Male,44.93952502,-93.28056767,5,Lyndale
15663,2017-02-28 21:09:38,traffic,,YES,YES,Black,Black,Male,45.00148,-93.28181,4,Hawthorne
15664,2017-02-28 21:31:40,traffic,,NO,NO,Unknown,White,Female,44.8949328,-93.2781055,5,Windom
15665,2017-02-28 21:34:56,suspicious,,NO,NO,Unknown,Unknown,Female,44.92513,-93.24732,3,Ericsson
15666,2017-02-28 21:36:26,traffic,,NO,NO,Unknown,Black,Male,44.95732,-93.27531,5,Whittier
15667,2017-02-28 21:40:54,traffic,,NO,NO,Unknown,Native American,Male,44.95823739,-93.24859419,3,East Phillips
15668,2017-02-28 21:45:22,suspicious,,YES,NO,White,White,Male,44.96091273,-93.28737755,5,Whittier
15669,2017-02-28 21:45:42,traffic,,NO,NO,Unknown,White,Male,44.98521971,-93.21904681,2,Como
15670,2017-02-28 21:46:32,traffic,,NO,NO,Unknown,White,Male,44.89400391,-93.27810517,5,Windom
15671,2017-02-28 22:06:42,traffic,,NO,NO,Unknown,White,Male,44.9987,-93.2269,2,Mid - City Industrial
15672,2017-02-28 22:14:28,suspicious,,YES,NO,Black,Black,Male,44.97798,-93.2748,1,Downtown West
15673,2017-02-28 22:14:48,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95463629,-93.26260819,3,Phillips West
15674,2017-02-28 22:16:50,suspicious,,NO,NO,Latino,Latino,Male,44.95464106,-93.24736686,3,East Phillips
15676,2017-02-28 22:21:32,traffic,,NO,NO,Unknown,Latino,Male,45.00593115,-93.24825826,2,Logan Park
15677,2017-02-28 22:23:21,traffic,,NO,NO,Unknown,East African,Male,44.96179378,-93.27652414,5,Whittier
15678,2017-02-28 22:23:51,traffic,,YES,YES,Unknown,Black,Male,44.99914,-93.29105,4,Near - North
15679,2017-02-28 22:32:12,traffic,,NO,NO,Unknown,Black,Female,44.9987,-93.2269,2,Mid - City Industrial
15680,2017-02-28 22:34:09,suspicious,,NO,NO,Black,Black,Male,45.00988,-93.24737,2,Holland
15681,2017-02-28 22:38:00,traffic,,NO,NO,Unknown,Native American,Male,44.95195,-93.25628,3,Midtown Phillips
15682,2017-02-28 22:41:06,suspicious,,NO,NO,Unknown,Latino,Male,44.94838,-93.22842,3,Longfellow
15683,2017-02-28 22:41:38,suspicious,,NO,NO,Black,Black,Male,44.97694447,-93.27819736,1,Downtown West
15684,2017-02-28 22:42:19,traffic,,NO,NO,Black,Black,Male,44.98076705,-93.23647339,2,Marcy Holmes
15685,2017-02-28 22:52:39,traffic,,NO,NO,Unknown,Black,Male,44.9627,-93.26255,3,Ventura Village
15686,2017-02-28 23:00:36,traffic,,NO,YES,Black,Black,Female,44.94835,-93.27538,5,Whittier
15688,2017-02-28 23:10:18,traffic,,NO,NO,Unknown,Other,Female,45.02128102,-93.24727573,2,Audubon Park
15689,2017-02-28 23:11:34,traffic,,NO,NO,Unknown,White,Male,45.00926961,-93.26310961,2,Holland
15690,2017-02-28 23:16:47,traffic,,NO,NO,Unknown,Black,Male,45.01253358,-93.28063145,4,Hawthorne
15691,2017-02-28 23:23:30,traffic,,NO,NO,Unknown,Black,Male,45.00368,-93.28645,4,Hawthorne
15692,2017-02-28 23:26:21,suspicious,,NO,YES,Black,Black,Male,44.94836,-93.26013,3,Powderhorn Park
15693,2017-02-28 23:28:44,traffic,,NO,NO,Unknown,East African,Male,44.95196,-93.2868,5,Whittier
15694,2017-02-28 23:30:13,traffic,,NO,NO,Unknown,White,Female,44.9132157,-93.28826486,5,Lynnhurst
15695,2017-02-28 23:37:00,traffic,,YES,YES,Unknown,Latino,Male,44.94484588,-93.27793409,5,Lyndale
15696,2017-02-28 23:43:49,traffic,,NO,NO,Unknown,East African,Male,45.01266624,-93.24912093,2,Holland
15697,2017-02-28 23:47:39,traffic,,NO,NO,Unknown,Unknown,Male,45.01217,-93.25673,2,Holland
15699,2017-02-28 23:59:39,traffic,,NO,NO,Unknown,Black,Female,44.99193,-93.28799,4,Near - North
15700,2017-03-01 00:04:34,traffic,,NO,NO,Unknown,Black,Female,45.03586,-93.29567,4,Webber - Camden
15701,2017-03-01 00:04:43,traffic,,NO,NO,Unknown,Unknown,Male,45.01316443,-93.265422,2,Marshall Terrace
15702,2017-03-01 00:21:11,suspicious,,NO,NO,Unknown,Black,Male,44.9801245,-93.27057091,1,Downtown West
15703,2017-03-01 00:38:48,traffic,,NO,NO,Unknown,White,Female,44.95194,-93.2779,5,Whittier
15704,2017-03-01 00:42:55,traffic,,NO,NO,Unknown,Black,Female,45.00387,-93.3082,4,Jordan
15706,2017-03-01 00:58:59,traffic,,NO,NO,Unknown,White,Female,44.93056,-93.22129,3,Hiawatha
15708,2017-03-01 01:18:28,suspicious,,NO,NO,Unknown,Unknown,Female,44.9224443,-93.21627292,3,Hiawatha
15709,2017-03-01 01:18:41,traffic,,NO,NO,Unknown,White,Male,44.95996047,-93.24642075,3,East Phillips
15710,2017-03-01 01:24:44,traffic,,NO,NO,Unknown,White,Male,44.9824886,-93.27080141,1,Downtown West
15711,2017-03-01 01:40:12,traffic,,NO,NO,Unknown,Latino,Female,45.01,-93.26311,2,Bottineau
15712,2017-03-01 01:47:43,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.94836922,-93.22500663,3,Longfellow
15713,2017-03-01 01:51:39,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01541642,-93.26620154,2,Marshall Terrace
15715,2017-03-01 02:02:51,suspicious,,YES,YES,White,Native American,Female,45.03339,-93.30853,4,Victory
15716,2017-03-01 02:16:32,suspicious,,NO,NO,Unknown,Unknown,Female,45.00779,-93.23717,2,Windom Park
15717,2017-03-01 02:28:17,traffic,,YES,NO,Unknown,Black,Male,45.01316,-93.26889,2,Bottineau
15718,2017-03-01 02:32:05,suspicious,,NO,NO,Black,Unknown,Male,44.97596197,-93.28345573,1,North Loop
15719,2017-03-01 02:48:21,traffic,,NO,NO,Unknown,Black,Female,44.98327268,-93.24274868,2,Marcy Holmes
15720,2017-03-01 03:51:04,traffic,,YES,YES,Unknown,Native American,Female,44.94836098,-93.2912807,5,CARAG
15722,2017-03-01 07:37:30,traffic,,NO,NO,Unknown,White,Male,44.98482326,-93.22692634,2,Como
15723,2017-03-01 07:50:06,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9456915,-93.32264602,5,West Calhoun
15724,2017-03-01 08:01:53,traffic,,NO,NO,Unknown,Other,Female,45.00741388,-93.24736822,2,Windom Park
15725,2017-03-01 08:03:33,traffic,,NO,NO,Unknown,Black,Female,44.96494435,-93.30325932,5,Lowry Hill
15726,2017-03-01 08:18:00,traffic,,NO,NO,Unknown,Black,Female,45.01315718,-93.26658904,2,Bottineau
15728,2017-03-01 09:04:07,suspicious,,NO,NO,Unknown,White,Female,44.91684781,-93.29341338,5,Lynnhurst
15730,2017-03-01 09:20:08,suspicious,,NO,NO,Black,Other,Male,44.99252096,-93.29564774,4,Near - North
15731,2017-03-01 09:32:16,suspicious,,NO,NO,Unknown,Black,Male,44.97718,-93.2759,1,Downtown West
15732,2017-03-01 09:35:44,suspicious,,NO,NO,White,White,Male,44.9483555,-93.27730268,5,Lyndale
15733,2017-03-01 09:52:35,traffic,,NO,NO,Unknown,Black,Male,44.98530999,-93.30829176,4,Near - North
15734,2017-03-01 09:54:34,traffic,,NO,NO,Unknown,White,Female,44.9474742,-93.29829195,5,ECCO
15735,2017-03-01 10:28:11,traffic,,NO,NO,Unknown,Black,Male,44.99871047,-93.2530799,2,St. Anthony East
15736,2017-03-01 10:36:19,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.91693738,-93.27669641,5,Tangletown
15737,2017-03-01 10:42:26,traffic,,NO,NO,Unknown,White,Male,44.99871383,-93.24480885,2,Beltrami
15738,2017-03-01 10:52:28,traffic,,NO,NO,Unknown,Black,Female,45.00642144,-93.24736561,2,Logan Park
15739,2017-03-01 10:59:37,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9573273,-93.29121636,5,Lowry Hill East
15740,2017-03-01 11:03:54,suspicious,,NO,NO,White,White,Female,44.96487113,-93.28802078,1,Loring Park
15741,2017-03-01 11:17:03,traffic,,NO,NO,Unknown,White,Male,44.99869938,-93.23779908,2,Mid - City Industrial
15743,2017-03-01 11:38:26,traffic,,NO,NO,White,White,Female,44.92049597,-93.28444158,5,King Field
15744,2017-03-01 11:39:19,suspicious,,NO,NO,White,White,Male,44.94834712,-93.28052287,5,Whittier
15746,2017-03-01 11:44:33,traffic,,NO,NO,Unknown,Asian,Male,44.95912253,-93.28738913,5,Whittier
15747,2017-03-01 11:48:39,traffic,,NO,NO,Unknown,White,Male,44.98897237,-93.20775245,2,Como
15748,2017-03-01 11:50:41,traffic,,NO,NO,White,White,Female,44.91956983,-93.28769512,5,Tangletown
15749,2017-03-01 11:54:33,traffic,,NO,NO,White,White,Male,44.91959585,-93.28379547,5,King Field
15750,2017-03-01 12:05:54,traffic,,NO,NO,White,White,Male,44.91957924,-93.28639579,5,King Field
15752,2017-03-01 12:11:16,traffic,,NO,NO,White,Other,Male,44.91958696,-93.28509633,5,Tangletown
15754,2017-03-01 12:12:17,traffic,,NO,NO,Unknown,Black,Male,44.9959944,-93.2511561,2,St. Anthony East
15755,2017-03-01 12:15:05,traffic,,NO,NO,White,White,Male,44.92049597,-93.28444158,5,King Field
15756,2017-03-01 12:19:08,traffic,,NO,NO,White,Other,Male,44.91957924,-93.28639579,5,King Field
15757,2017-03-01 12:22:52,traffic,,NO,NO,Unknown,Latino,Female,45.01317403,-93.24160193,2,Audubon Park
15758,2017-03-01 12:23:59,traffic,,NO,NO,White,White,Female,44.91961697,-93.28119704,5,King Field
15759,2017-03-01 12:29:15,traffic,,NO,NO,Unknown,White,Male,45.00642144,-93.24736561,2,Logan Park
15760,2017-03-01 12:39:10,traffic,,NO,NO,Latino,Latino,Male,44.99149184,-93.23779966,2,Beltrami
15761,2017-03-01 12:43:35,traffic,,NO,NO,Unknown,Black,Female,45.01266948,-93.25244296,2,Holland
15762,2017-03-01 12:45:14,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.0250016,-93.31344814,4,Victory
15763,2017-03-01 12:52:40,traffic,,NO,NO,White,White,Female,45.01037758,-93.24735991,2,Holland
15764,2017-03-01 13:00:21,traffic,,NO,NO,Unknown,East African,Male,44.9609,-93.27274,5,Whittier
15765,2017-03-01 13:08:40,traffic,,NO,NO,Unknown,Latino,Female,45.01497756,-93.26387957,2,Marshall Terrace
15766,2017-03-01 13:10:24,traffic,,NO,NO,Unknown,White,Female,44.95919842,-93.27592341,5,Whittier
15767,2017-03-01 13:10:38,traffic,,NO,NO,Unknown,White,Male,44.96574844,-93.27529615,5,Steven's Square - Loring Heights
15768,2017-03-01 13:15:09,traffic,,NO,NO,Unknown,Black,Male,45.01216544,-93.26659249,2,Bottineau
15769,2017-03-01 13:25:48,suspicious,,NO,NO,Unknown,White,Female,44.94231677,-93.32024299,5,West Calhoun
15770,2017-03-01 13:26:23,traffic,,NO,NO,White,White,Female,45.01680303,-93.26756613,2,Marshall Terrace
15772,2017-03-01 13:30:51,traffic,,NO,NO,Unknown,East African,Male,44.94955167,-93.28134598,5,Whittier
15773,2017-03-01 13:31:49,suspicious,,YES,YES,Black,Black,Male,44.94836761,-93.25059333,3,East Phillips
15774,2017-03-01 13:31:50,traffic,,NO,NO,Unknown,Black,Male,45.01266922,-93.26312291,2,Holland
15775,2017-03-01 13:37:01,suspicious,,YES,NO,Black,Black,Male,44.98897,-93.30071,4,Near - North
15776,2017-03-01 14:04:24,suspicious,,NO,NO,White,White,Male,44.97802,-93.27703,1,Downtown West
15777,2017-03-01 14:14:12,traffic,,NO,NO,Unknown,Black,Male,45.01493,-93.2918,4,McKinley
15778,2017-03-01 14:15:31,suspicious,,YES,YES,Native American,Native American,Male,44.95913,-93.24986,3,East Phillips
15779,2017-03-01 14:23:41,suspicious,,NO,NO,Black,Black,Male,45.02120651,-93.28499736,4,McKinley
15780,2017-03-01 14:31:55,traffic,,NO,NO,Unknown,Black,Male,45.02664574,-93.24742513,2,Waite Park
15781,2017-03-01 14:37:36,suspicious,,NO,NO,White,White,Male,44.94834704,-93.27880784,5,Lyndale
15782,2017-03-01 14:47:43,suspicious,,NO,NO,Black,Black,Male,44.9278392,-93.22107594,3,Hiawatha
15783,2017-03-01 15:00:36,suspicious,,NO,NO,Black,Black,Male,44.97845913,-93.27733144,1,Downtown West
15785,2017-03-01 15:16:46,traffic,,NO,NO,Unknown,Black,Male,44.99415,-93.29943,4,Near - North
15786,2017-03-01 15:25:38,traffic,,NO,NO,Unknown,Black,Male,44.99870816,-93.25689619,2,Logan Park
15787,2017-03-01 15:27:04,traffic,,NO,NO,Black,Black,Male,45.01324,-93.30697,4,Folwell
15788,2017-03-01 15:31:19,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.98969,-93.23071,2,Como
15789,2017-03-01 15:34:02,suspicious,,NO,NO,Native American,Native American,Male,44.98045,-93.27134,1,Downtown West
15790,2017-03-01 15:42:06,traffic,,NO,NO,Unknown,Latino,Female,44.99121,-93.24706,2,Marcy Holmes
15791,2017-03-01 15:46:22,traffic,,NO,NO,Unknown,Black,Male,44.99031863,-93.25204216,2,Nicollet Island - East Bank
15792,2017-03-01 15:47:42,traffic,,NO,NO,Asian,Asian,Male,45.01316443,-93.265422,2,Marshall Terrace
15793,2017-03-01 15:50:07,suspicious,,NO,NO,Native American,Native American,Female,44.94750633,-93.27284516,3,Central
15794,2017-03-01 15:52:34,traffic,,YES,YES,Black,Black,Male,44.99916,-93.29564,4,Near - North
